Classification,Food Name,Moisture (water) (mg),Protein (mg),"Fat, total (mg)",Ash (mg),Total dietary fibre (mg),"Available carbohydrate, without sugar alcohols (mg)",Total sugars (mg),Starch (mg),Sodium (Na) (mg),Potassium (K) (mg),Calcium (Ca) (mg),Phosphorus (P) (mg),Magnesium (Mg) (mg),Iron (Fe) (mg),Zinc (Zn) (mg),Cholesterol (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin C (mg)
24501,"Pea, green, fresh, raw",76700.0,6500.0,500.0,800.0,6600.0,7700.0,3400.0,4400.0,1,296,30,125,36,1.83,1.02,0,0.33,0.13,1.95,24
24501,"Pea, green, fresh, boiled, drained",82800.0,4800.0,400.0,400.0,5200.0,6400.0,2700.0,3700.0,1,140,18,75,21,1.1,0.8,0,0.23,0.1,1.4,14
24501,"Pea, green, frozen, boiled, drained",80900.0,5200.0,300.0,500.0,6100.0,6400.0,2500.0,3700.0,3,120,27,75,24,1.6,1.8,0,0.211,0.05,1.14,11
24101,"Potato, coliban, peeled, raw",82200.0,2000.0,0.0,900.0,1100.0,11500.0,1000.0,10500.0,4,380,3,54,19,0.45,0.21,0,0.07,0.02,1.1,15
24101,"Potato, coliban, peeled, baked, no added fat",73000.0,3000.0,0.0,1400.0,1700.0,17400.0,1500.0,15900.0,7,576,5,82,29,0.68,0.32,0,0.09,0.029,1.58,18
24101,"Potato, coliban, peeled, boiled, drained",83500.0,1000.0,0.0,900.0,2000.0,11600.0,0.0,11600.0,10,387,6,44,14,0.42,0.24,0,0.05,0.03,0.16,11
24101,"Potato, desiree, peeled, raw",81200.0,2300.0,0.0,1000.0,1700.0,10700.0,1700.0,9000.0,5,400,6,55,20,0.24,0.28,0,0.08,0.04,1.2,14
24101,"Potato, desiree, peeled, baked, no added fat",71400.0,3500.0,0.0,1500.0,2600.0,16200.0,2600.0,13600.0,8,606,10,83,30,0.36,0.42,0,0.103,0.058,1.73,17
24101,"Potato, desiree, peeled, boiled, drained",80800.0,2300.0,0.0,1000.0,1700.0,10900.0,1700.0,9200.0,5,367,6,53,19,0.23,0.27,0,0.065,0.039,1.16,11
24101,"Potato, new, peeled, raw",81600.0,2300.0,100.0,800.0,1100.0,12800.0,600.0,12200.0,3,513,4,54,20,0.6,0.35,0,0.09,0.03,1.25,15
24101,"Potato, new, peeled, baked, no added fat",72100.0,3500.0,200.0,1300.0,1700.0,19400.0,800.0,18600.0,4,777,7,82,30,0.91,0.53,0,0.116,0.043,1.8,18
24101,"Potato, new, peeled, boiled, drained",80000.0,2500.0,100.0,700.0,2300.0,12800.0,400.0,12400.0,3,431,4,44,19,0.5,0.27,0,0.08,0.02,0.9,11
24101,"Potato, pale skin, peeled, raw",81700.0,2000.0,0.0,900.0,1100.0,11500.0,1000.0,10500.0,4,380,3,54,19,0.45,0.21,0,0.07,0.02,1.1,16
24101,"Potato, pale skin, peeled, boiled, drained",81500.0,1500.0,100.0,800.0,2000.0,12100.0,300.0,11800.0,8,316,5,46,12,0.31,0.23,0,0.039,0.013,0.1,10
24101,"Potato, pale skin, peeled, baked, no added fat",72200.0,3000.0,0.0,1400.0,1700.0,17400.0,1500.0,15900.0,7,576,5,82,29,0.68,0.32,0,0.09,0.029,1.58,19
24101,"Potato, pontiac, peeled, raw",81900.0,2400.0,100.0,800.0,2100.0,12600.0,700.0,11900.0,2,380,4,55,19,0.5,0.4,0,0.09,0.03,1.2,15
24101,"Potato, pontiac, peeled, baked, no added fat",72600.0,3600.0,200.0,1200.0,3200.0,19100.0,1100.0,18000.0,3,576,6,83,29,0.76,0.61,0,0.116,0.043,1.73,18
24101,"Potato, pontiac, peeled, boiled, drained",81500.0,2400.0,100.0,800.0,2100.0,12800.0,700.0,12100.0,2,349,4,53,18,0.48,0.39,0,0.073,0.029,1.16,11
24101,"Potato, red skin, peeled, raw",81200.0,2300.0,0.0,1000.0,1700.0,10700.0,1700.0,9000.0,5,400,6,55,20,0.24,0.28,0,0.08,0.04,1.2,14
24101,"Potato, red skin, peeled, baked, no added fat",71400.0,3500.0,0.0,1500.0,2600.0,16200.0,2600.0,13600.0,8,606,10,83,30,0.36,0.42,0,0.103,0.058,1.73,17
24101,"Potato, red skin, peeled, boiled, drained",79200.0,2000.0,0.0,800.0,2400.0,14200.0,200.0,14000.0,11,441,6,44,14,0.42,0.3,0,0.067,0.02,0.17,9
24101,"Potato, sebago, peeled, raw",80400.0,2500.0,200.0,800.0,2200.0,13800.0,400.0,13300.0,4,442,3,54,19,0.55,0.35,0,0.085,0.025,1.35,19
24101,"Potato, sebago, peeled, baked, no added fat",70200.0,3800.0,200.0,1300.0,3300.0,20800.0,700.0,20200.0,7,670,4,82,29,0.83,0.53,0,0.109,0.036,1.94,23
24101,"Potato, sebago, peeled, boiled, drained",80000.0,2500.0,400.0,700.0,2500.0,13100.0,1000.0,12100.0,8,398,10,44,16,0.4,0.3,0,0.07,0.04,0.9,9
24102,"Potato, chips, regular, fast food outlet, deep fried, blended oil, salted",50200.0,3800.0,10100.0,1600.0,3000.0,28200.0,0.0,28200.0,228,491,10,104,25,0.86,0.49,8,0.09,0.07,3.24,1
24102,"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted",50200.0,3800.0,12200.0,1600.0,3000.0,28200.0,0.0,28200.0,192,491,10,104,25,0.86,0.49,8,0.09,0.07,3.24,1
24102,"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted",50200.0,3800.0,11600.0,1600.0,3000.0,28200.0,0.0,28200.0,180,491,10,104,25,0.86,0.49,8,0.09,0.07,3.24,1
24102,"Potato, chips, regular, purchased frozen, baked, no added fat",58800.0,3800.0,5900.0,1700.0,3800.0,24100.0,0.0,24100.0,148,530,10,130,29,0.96,0.43,0,0.11,0.06,2.8,1
24102,"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted",34500.0,4800.0,16400.0,1800.0,3100.0,35700.0,200.0,35500.0,193,542,10,150,30,1.04,0.5,0,0.12,0.08,3.94,3
24102,"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted",34500.0,4800.0,17400.0,1800.0,3100.0,35700.0,200.0,35500.0,210,542,10,150,30,1.04,0.5,0,0.12,0.08,3.94,3
24102,"Potato, wedges, regular, purchased frozen, baked or roasted, no added fat",58800.0,3800.0,5900.0,1700.0,3800.0,24100.0,0.0,24100.0,230,530,10,130,29,0.96,0.43,0,0.11,0.06,2.8,1
24701,"Pumpkin, butternut, peeled, fresh, raw",85000.0,2100.0,600.0,700.0,1800.0,6900.0,5200.0,1700.0,1,376,18,52,17,0.32,0.16,0,0.08,0.09,0.5,8
24701,"Pumpkin, butternut, peeled, fresh, baked, no added fat",82300.0,2500.0,700.0,800.0,2100.0,8100.0,6100.0,2000.0,1,442,21,61,20,0.38,0.18,0,0.085,0.1,0.56,8
24701,"Pumpkin, butternut, peeled, fresh, boiled, drained",84300.0,2200.0,600.0,700.0,1900.0,7200.0,5400.0,1800.0,1,352,18,49,17,0.32,0.15,0,0.067,0.084,0.44,6
24701,"Pumpkin, golden nugget, peeled, fresh, raw",91300.0,2200.0,300.0,800.0,1100.0,4000.0,2600.0,1400.0,1,230,22,22,6,0.2,0.3,0,0.05,0.05,1.0,17
24701,"Pumpkin, golden nugget, peeled, fresh, baked, no added fat",89800.0,2600.0,400.0,900.0,1300.0,4700.0,3000.0,1600.0,1,270,26,25,7,0.24,0.35,0,0.053,0.056,1.12,17
24701,"Pumpkin, golden nugget, peeled, fresh, boiled, drained",90900.0,2300.0,300.0,800.0,1100.0,4200.0,2700.0,1400.0,1,216,22,20,6,0.2,0.3,0,0.042,0.047,0.88,13
24701,"Pumpkin, jarrahdale, peeled, fresh, raw",90500.0,700.0,100.0,500.0,1600.0,4300.0,4300.0,0.0,0,196,16,22,9,0.12,0.07,0,0.0,0.0,0.0,9
24701,"Pumpkin, jarrahdale, peeled, fresh, baked, no added fat",88800.0,800.0,100.0,600.0,1900.0,5000.0,5000.0,0.0,0,230,19,25,10,0.15,0.08,0,0.0,0.0,0.0,9
24701,"Pumpkin, jarrahdale, peeled, fresh, boiled, drained",90100.0,700.0,100.0,500.0,1700.0,4500.0,4500.0,0.0,0,183,16,20,9,0.12,0.07,0,0.0,0.0,0.0,7
24701,"Pumpkin, kent/jap, peeled, fresh, raw",89700.0,1000.0,300.0,800.0,1800.0,4300.0,3800.0,500.0,0,370,7,31,9,0.19,0.1,0,0.0,0.0,0.0,15
24701,"Pumpkin, kent/jap, peeled, fresh, boiled, drained, no added fat",89300.0,1000.0,300.0,800.0,1900.0,4500.0,4000.0,500.0,0,347,7,29,9,0.19,0.1,0,0.0,0.0,0.0,12
24701,"Pumpkin, kent/jap, peeled, fresh, baked, no added fat",87900.0,1200.0,400.0,900.0,2100.0,5000.0,4500.0,600.0,0,435,8,36,11,0.22,0.12,0,0.0,0.0,0.0,15
24701,"Pumpkin, Queensland blue, peeled, fresh, raw",83800.0,2000.0,300.0,700.0,2700.0,8400.0,4900.0,3500.0,2,340,41,21,13,0.9,0.3,0,0.03,0.09,0.8,24
24701,"Pumpkin, Queensland blue, peeled, fresh, baked, no added fat",80900.0,2400.0,400.0,800.0,3200.0,9900.0,5800.0,4100.0,2,400,48,25,15,1.06,0.35,0,0.032,0.1,0.89,24
24701,"Pumpkin, Queensland blue, peeled, fresh, boiled, drained",83100.0,2100.0,300.0,700.0,2800.0,8800.0,5100.0,3600.0,2,319,40,20,13,0.89,0.3,0,0.025,0.084,0.71,19
24701,"Pumpkin, peeled, fresh, raw",89900.0,1200.0,0.0,800.0,1900.0,6700.0,6000.0,700.0,0,335,15,34,13,0.24,0.14,0,0.05,0.05,0.0,8
24701,"Pumpkin, peeled, fresh, baked, no added fat",88100.0,1500.0,0.0,900.0,2200.0,7900.0,7000.0,800.0,0,394,18,39,15,0.29,0.16,0,0.053,0.056,0.0,8
24701,"Pumpkin, peeled, fresh, boiled, drained",89500.0,1300.0,0.0,800.0,2000.0,7000.0,6200.0,700.0,0,314,15,31,13,0.24,0.13,0,0.042,0.047,0.0,6
24302,"Radish, red skinned, unpeeled, raw",94900.0,800.0,200.0,600.0,1100.0,1900.0,1900.0,0.0,20,180,25,20,9,1.1,0.2,0,0.03,0.03,0.4,23
24302,"Radish, white skinned, peeled, raw",92900.0,700.0,300.0,600.0,1800.0,2900.0,2900.0,0.0,28,210,30,23,13,0.3,0.5,0,0.03,0.01,0.8,17
24401,"Rocket, fresh, raw",91800.0,3300.0,300.0,1400.0,2400.0,300.0,300.0,0.0,47,351,214,63,51,1.56,0.4,0,0.07,0.06,1.5,83
24802,"Shallot, peeled, fresh, raw",92200.0,1500.0,100.0,900.0,2900.0,3100.0,3100.0,0.0,6,270,95,36,33,0.41,0.3,0,0.04,0.11,0.0,22
24802,"Shallot, peeled, fresh, fried, no added fat",87400.0,2400.0,200.0,1400.0,4700.0,5000.0,5000.0,0.0,9,435,153,58,53,0.66,0.48,0,0.058,0.168,0.0,30
24401,"Silverbeet, fresh, raw",92400.0,2100.0,200.0,1100.0,2300.0,1400.0,1400.0,0.0,158,295,72,44,37,1.75,0.57,0,0.03,0.115,0.1,13
24401,"Silverbeet, fresh, boiled, drained",91000.0,2500.0,300.0,1300.0,2700.0,1700.0,1700.0,0.0,176,295,80,44,41,1.96,0.64,0,0.028,0.122,0.1,8
24501,"Snow pea, fresh, raw",88300.0,3000.0,0.0,600.0,2600.0,5600.0,4000.0,1600.0,1,200,42,61,26,0.98,0.46,0,0.13,0.08,0.0,48
24501,"Snow pea, fresh, fried, no added fat",85400.0,3800.0,0.0,800.0,3200.0,7000.0,5000.0,2000.0,2,250,52,76,32,1.22,0.58,0,0.146,0.095,0.0,51
24501,"Snow pea, fresh, boiled, drained",87400.0,3200.0,0.0,600.0,2800.0,6000.0,4300.0,1700.0,1,194,43,59,26,1.0,0.47,0,0.112,0.077,0.0,39
24401,"Spinach, baby, fresh, raw",92200.0,2800.0,0.0,2000.0,2500.0,0.0,0.0,0.0,86,610,91,52,104,1.7,0.76,0,0.07,0.04,0.0,23
24401,"Spinach, Mature English, fresh, raw",93000.0,2400.0,300.0,1600.0,2500.0,600.0,600.0,0.0,21,570,53,46,68,3.2,0.6,0,0.06,0.16,0.4,27
24401,"Spinach, Mature English, fresh, boiled, drained",91700.0,2800.0,400.0,1900.0,2900.0,700.0,700.0,0.0,23,570,59,46,76,3.58,0.67,0,0.056,0.169,0.4,17
24401,"Spinach, water, fresh, raw",92200.0,2900.0,500.0,1400.0,2800.0,1000.0,500.0,500.0,25,460,68,52,29,2.4,0.2,0,0.01,0.15,0.8,28
24702,"Squash, button, fresh, raw",91100.0,2700.0,200.0,300.0,500.0,3200.0,2900.0,300.0,1,140,6,34,12,0.3,0.2,0,0.04,0.06,0.4,26
24702,"Squash, button, fresh, boiled, drained",89400.0,3200.0,200.0,400.0,600.0,3800.0,3400.0,400.0,1,150,7,36,14,0.34,0.23,0,0.038,0.064,0.4,23
24702,"Squash, scallopini, fresh, raw",93700.0,2200.0,200.0,700.0,500.0,2100.0,2000.0,100.0,9,180,19,34,10,0.8,0.3,0,0.03,0.05,0.7,26
24702,"Squash, scallopini, fresh, boiled, drained",92500.0,2600.0,200.0,800.0,600.0,2500.0,2400.0,100.0,10,193,21,36,11,0.9,0.34,0,0.028,0.054,0.71,23
24302,"Swede, peeled, fresh, raw",91700.0,900.0,0.0,600.0,2200.0,3700.0,3400.0,300.0,12,310,22,54,11,0.3,0.2,0,0.05,0.03,0.9,27
24302,"Swede, peeled, fresh, boiled, drained",91100.0,1000.0,0.0,600.0,2400.0,4000.0,3600.0,300.0,12,300,22,52,11,0.31,0.2,0,0.043,0.029,0.87,19
24302,"Sweet potato, orange flesh, peeled, fresh, raw",81000.0,1400.0,200.0,800.0,2600.0,13200.0,5800.0,7400.0,6,245,27,24,16,0.42,0.5,0,0.04,0.04,0.5,14
24302,"Sweet potato, orange flesh, unpeeled, raw",82200.0,1400.0,200.0,800.0,2700.0,13200.0,5800.0,7400.0,6,245,27,24,16,0.42,0.5,0,0.04,0.04,0.5,14
24302,"Sweet potato, orange flesh, peeled, fresh, baked, no added fat",76800.0,1800.0,200.0,900.0,3200.0,16100.000000000002,7100.0,9000.0,7,299,33,29,20,0.52,0.61,0,0.041,0.046,0.58,14
24302,"Sweet potato, orange flesh, peeled, fresh, boiled, drained",79500.0,1600.0,200.0,800.0,2800.0,14200.0,6200.0,8000.0,6,237,28,24,17,0.43,0.51,0,0.034,0.041,0.51,12
24302,"Sweet potato, purple flesh, peeled, raw",67500.0,1400.0,200.0,1100.0,2700.0,25500.0,4200.0,21300.0,6,310,27,42,26,0.42,0.18,0,0.04,0.04,0.5,14
24302,"Sweet potato, purple flesh, peeled, baked, no added fat",60400.0,1800.0,200.0,1300.0,3300.0,31100.0,5100.0,26000.0,7,378,33,51,32,0.51,0.22,0,0.041,0.046,0.58,14
24302,"Sweet potato, white flesh, peeled or unpeeled, fresh or frozen, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",64800.0,1800.0,200.0,1000.0,3900.0,29500.0,5600.0,23900.0,38,451,23,45,32,0.49,0.24,0,0.041,0.046,0.58,18
24302,"Sweet potato, white flesh, peeled, raw",71100.0,1400.0,200.0,800.0,3200.0,24200.0,4600.0,19600.0,31,370,19,37,26,0.4,0.2,0,0.04,0.04,0.5,19
24302,"Taro, peeled, fresh, raw",68900.0,1900.0,200.0,1000.0,3500.0,23400.0,1100.0,22300.0,6,300,12,84,20,0.7,0.6,0,0.06,0.02,0.7,16
24302,"Taro, peeled, fresh, boiled, drained",66600.0,2000.0,200.0,1100.0,3800.0,25200.0,1200.0,24000.0,6,290,12,81,20,0.72,0.61,0,0.052,0.019,0.68,11
24602,"Tomato, paste, with added salt",76500.0,3100.0,300.0,3500.0,3500.0,10400.0,9900.0,500.0,630,960,28,68,38,1.6,0.4,0,0.12,0.08,2.8,15
24602,"Tomato, paste, no added salt",76500.0,3400.0,500.0,3500.0,3600.0,10100.0,9600.0,500.0,36,867,28,68,38,1.6,0.4,0,0.12,0.08,2.8,15
24602,"Tomato, puree, commercial",94000.0,1200.0,100.0,500.0,1500.0,3800.0,3800.0,0.0,249,204,22,20,11,0.58,0.16,0,0.0,0.0,0.6,6
24602,"Tomato, sundried",24700.0,11200.0,4600.0,7000.0,14700.0,35200.0,33900.0,1300.0,73,3170,100,290,150,5.6,13.6,0,0.3,0.36,7.4,3
24602,"Tomato, whole, canned in tomato juice, undrained",94000.0,900.0,0.0,600.0,1000.0,3000.0,3000.0,0.0,52,219,20,20,11,0.79,0.14,0,0.01,0.01,0.3,5
24602,"Tomato, whole, canned in tomato juice, drained",94000.0,800.0,300.0,700.0,1300.0,3000.0,3000.0,0.0,86,170,27,14,9,0.2,0.1,0,0.0,0.0,0.6,10
24602,"Tomato, whole, canned in tomato juice, no added salt, undrained",94000.0,900.0,0.0,600.0,1000.0,3000.0,3000.0,0.0,10,219,20,20,11,0.79,0.14,0,0.01,0.01,0.3,5
24302,"Turnip, white, peeled, fresh, raw",92900.0,1300.0,0.0,700.0,1700.0,3400.0,3200.0,200.0,24,320,21,28,8,0.3,0.2,0,0.04,0.04,0.7,23
24302,"Turnip, white, peeled, fresh, boiled, no added fat",92400.0,1400.0,0.0,800.0,1800.0,3600.0,3400.0,200.0,24,310,21,27,8,0.31,0.2,0,0.034,0.039,0.68,16
24401,"Vine leaf, grape, canned",76100.0,4300.0,2000.0,6000.0,9900.0,1800.0,1800.0,0.0,2853,29,289,34,14,2.98,0.4,0,0.064,0.364,4.5,11
24401,"Watercress, raw",90800.0,2900.0,400.0,1400.0,3800.0,800.0,700.0,100.0,48,570,85,31,23,3.0,0.7,0,0.02,0.16,0.8,101
24702,"Zucchini, green skin, fresh, unpeeled, raw",94900.0,1000.0,200.0,500.0,1000.0,2200.0,2200.0,0.0,0,212,17,35,17,0.43,0.32,0,0.035,0.05,0.3,18
24702,"Zucchini, green skin, fresh, unpeeled, fried, no added fat",92800.0,1500.0,200.0,700.0,1500.0,3100.0,3100.0,0.0,1,303,25,50,24,0.61,0.46,0,0.045,0.068,0.41,22
24702,"Zucchini, green skin, fresh, unpeeled, boiled, drained",94000.0,1200.0,200.0,600.0,1200.0,2600.0,2600.0,0.0,1,227,20,37,19,0.49,0.36,0,0.033,0.054,0.3,16
24702,"Zucchini, golden, fresh, unpeeled, raw",94100.0,2200.0,300.0,600.0,1000.0,1100.0,1100.0,0.0,1,230,16,34,10,0.4,0.7,0,0.04,0.06,0.6,30
24702,"Zucchini, golden, fresh, unpeeled, boiled, drained",93000.0,2600.0,400.0,700.0,1200.0,1300.0,1300.0,0.0,1,246,18,36,11,0.45,0.79,0,0.038,0.064,0.61,27
24401,"Mixed leafy greens, pre-packaged, all types",93500.0,2200.0,0.0,1500.0,2000.0,0.0,0.0,0.0,91,400,96,43,74,1.6,0.49,0,0.02,0.09,0.0,2
